<DATE>,<TIME>,<LAST>,<VOL>
03/07/20,14:57:16,195.550000000,2630
03/07/20,14:57:16,195.550000000,2630
03/07/20,14:57:16,195.550000000,1290
03/07/20,14:57:16,195.550000000,70
03/07/20,14:57:16,195.550000000,10
03/07/20,14:57:16,195.550000000,30
03/07/20,14:57:16,195.550000000,50
03/07/20,14:57:16,195.550000000,90
03/07/20,14:57:16,195.550000000,10
03/07/20,14:57:16,195.550000000,10
03/07/20,14:57:16,195.550000000,10
03/07/20,14:57:16,195.550000000,10
03/07/20,14:57:16,195.550000000,30
03/07/20,14:57:16,195.550000000,10
03/07/20,14:57:16,195.550000000,40
03/07/20,14:57:16,195.550000000,30
03/07/20,14:57:16,195.550000000,20
03/07/20,14:57:16,195.550000000,30
03/07/20,14:57:16,195.550000000,20
03/07/20,14:57:16,195.550000000,10
03/07/20,14:57:16,195.550000000,10
03/07/20,14:57:16,195.550000000,10
03/07/20,14:57:16,195.550000000,20
03/07/20,14:57:16,195.550000000,10
03/07/20,14:57:16,195.550000000,30
03/07/20,14:57:16,195.550000000,20
03/07/20,14:57:16,195.550000000,10
03/07/20,14:57:16,195.550000000,40
03/07/20,14:57:16,195.550000000,10
03/07/20,14:57:16,195.550000000,10
03/07/20,14:57:16,195.550000000,10
03/07/20,14:57:16,195.550000000,20
03/07/20,14:57:16,195.550000000,10
03/07/20,14:57:16,195.550000000,50
03/07/20,14:57:16,195.550000000,20
03/07/20,14:57:16,195.550000000,30
03/07/20,14:57:16,195.550000000,90
03/07/20,14:57:16,195.550000000,10
03/07/20,14:57:17,195.550000000,30
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,150
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,40
03/07/20,14:57:17,195.550000000,30
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,30
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,50
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,40
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,240
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,30
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,50
03/07/20,14:57:17,195.550000000,50
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:17,195.550000000,20
03/07/20,14:57:17,195.550000000,10
03/07/20,14:57:18,195.550000000,10
03/07/20,14:57:18,195.550000000,10
03/07/20,14:57:18,195.550000000,10
03/07/20,14:57:18,195.550000000,10
03/07/20,14:57:18,195.550000000,10
03/07/20,14:57:18,195.550000000,10
03/07/20,14:57:18,195.550000000,20
03/07/20,14:57:18,195.550000000,10
03/07/20,14:57:18,195.550000000,30
03/07/20,14:57:18,195.550000000,30
03/07/20,14:57:18,195.550000000,20
03/07/20,14:57:18,195.550000000,30
03/07/20,14:57:18,195.550000000,30
03/07/20,14:57:18,195.550000000,20
03/07/20,14:57:18,195.550000000,80
03/07/20,14:57:18,195.550000000,20
03/07/20,14:57:18,195.550000000,10
03/07/20,14:57:18,195.550000000,60
03/07/20,14:57:18,195.550000000,10
03/07/20,14:57:18,195.550000000,20
03/07/20,14:57:18,195.550000000,10
03/07/20,14:57:18,195.550000000,10
03/07/20,14:57:18,195.550000000,20
03/07/20,14:57:18,195.550000000,20
03/07/20,14:57:18,195.550000000,10
03/07/20,14:57:18,195.550000000,10
03/07/20,14:57:18,195.550000000,20
03/07/20,14:57:18,195.550000000,30
03/07/20,14:57:18,195.550000000,40
03/07/20,14:57:18,195.550000000,20
03/07/20,14:57:18,195.550000000,20
03/07/20,14:57:18,195.550000000,10
03/07/20,14:57:18,195.550000000,20
03/07/20,14:57:18,195.550000000,20
03/07/20,14:57:18,195.550000000,10
03/07/20,14:57:18,195.550000000,40
03/07/20,14:57:18,195.550000000,600
03/07/20,14:57:18,195.550000000,50
03/07/20,14:57:18,195.520000000,2000
03/07/20,14:57:18,195.500000000,170
03/07/20,14:57:18,195.500000000,50
03/07/20,14:57:18,195.500000000,10
03/07/20,14:57:18,195.500000000,500
03/07/20,14:57:18,195.500000000,2020
03/07/20,14:57:18,195.500000000,3110
03/07/20,14:57:18,195.490000000,30
03/07/20,14:57:18,195.540000000,10
03/07/20,14:57:18,195.540000000,10
03/07/20,14:57:18,195.540000000,10
03/07/20,14:57:18,195.540000000,20
03/07/20,14:57:18,195.540000000,30
03/07/20,14:57:18,195.540000000,10
03/07/20,14:57:18,195.540000000,20
03/07/20,14:57:18,195.540000000,20
03/07/20,14:57:18,195.540000000,20
03/07/20,14:57:18,195.540000000,10
03/07/20,14:57:18,195.540000000,20
03/07/20,14:57:18,195.490000000,2000
03/07/20,14:57:18,195.480000000,2000
03/07/20,14:57:18,195.470000000,7970
03/07/20,14:57:18,195.460000000,10
03/07/20,14:57:18,195.460000000,10
03/07/20,14:57:18,195.450000000,50
03/07/20,14:57:18,195.450000000,10
03/07/20,14:57:18,195.450000000,250
03/07/20,14:57:18,195.450000000,10
03/07/20,14:57:18,195.450000000,470
03/07/20,14:57:18,195.450000000,1000
03/07/20,14:57:18,195.520000000,20
03/07/20,14:57:18,195.510000000,10
03/07/20,14:57:18,195.510000000,10
03/07/20,14:57:18,195.510000000,10
03/07/20,14:57:18,195.510000000,10
03/07/20,14:57:18,195.510000000,50
03/07/20,14:57:18,195.510000000,10
03/07/20,14:57:18,195.510000000,50
03/07/20,14:57:18,195.510000000,20
03/07/20,14:57:18,195.510000000,20
03/07/20,14:57:18,195.510000000,20
03/07/20,14:57:18,195.510000000,20
03/07/20,14:57:18,195.510000000,20
03/07/20,14:57:18,195.510000000,20
03/07/20,14:57:18,195.510000000,1720
03/07/20,14:57:18,195.520000000,20
03/07/20,14:57:18,195.520000000,10
03/07/20,14:57:18,195.520000000,10
03/07/20,14:57:18,195.520000000,10
03/07/20,14:57:18,195.520000000,30
03/07/20,14:57:18,195.520000000,20
03/07/20,14:57:18,195.520000000,20
03/07/20,14:57:18,195.520000000,10
03/07/20,14:57:18,195.520000000,40
03/07/20,14:57:18,195.520000000,10
03/07/20,14:57:18,195.520000000,20
03/07/20,14:57:18,195.520000000,10
03/07/20,14:57:18,195.520000000,10
03/07/20,14:57:18,195.520000000,30
03/07/20,14:57:18,195.520000000,10
03/07/20,14:57:18,195.520000000,20
03/07/20,14:57:18,195.530000000,10
03/07/20,14:57:18,195.530000000,10
03/07/20,14:57:18,195.530000000,20
03/07/20,14:57:18,195.530000000,10
03/07/20,14:57:18,195.530000000,20
03/07/20,14:57:18,195.530000000,10
03/07/20,14:57:18,195.530000000,10
03/07/20,14:57:19,195.530000000,10
03/07/20,14:57:19,195.530000000,10
03/07/20,14:57:19,195.530000000,10
03/07/20,14:57:19,195.530000000,20
03/07/20,14:57:19,195.530000000,10
03/07/20,14:57:19,195.530000000,30
03/07/20,14:57:19,195.530000000,20
03/07/20,14:57:19,195.530000000,10
03/07/20,14:57:19,195.530000000,40
03/07/20,14:57:19,195.530000000,20
03/07/20,14:57:19,195.530000000,20
03/07/20,14:57:19,195.530000000,10
03/07/20,14:57:19,195.530000000,20
03/07/20,14:57:19,195.530000000,10
03/07/20,14:57:19,195.530000000,10
03/07/20,14:57:19,195.530000000,10
03/07/20,14:57:19,195.480000000,2000
03/07/20,14:57:19,195.470000000,2000
03/07/20,14:57:19,195.460000000,1000
03/07/20,14:57:19,195.460000000,2000
03/07/20,14:57:19,195.510000000,10
03/07/20,14:57:19,195.510000000,10
03/07/20,14:57:19,195.510000000,10
03/07/20,14:57:19,195.510000000,20
03/07/20,14:57:19,195.510000000,20
03/07/20,14:57:19,195.510000000,30
03/07/20,14:57:19,195.510000000,10
03/07/20,14:57:19,195.510000000,50
03/07/20,14:57:19,195.510000000,30
03/07/20,14:57:19,195.510000000,390
03/07/20,14:57:19,195.510000000,10
03/07/20,14:57:19,195.510000000,10
03/07/20,14:57:19,195.510000000,20
03/07/20,14:57:19,195.510000000,20
03/07/20,14:57:19,195.510000000,50
03/07/20,14:57:19,195.510000000,10
03/07/20,14:57:19,195.510000000,20
03/07/20,14:57:19,195.510000000,10
03/07/20,14:57:19,195.510000000,20
03/07/20,14:57:19,195.510000000,10
03/07/20,14:57:19,195.510000000,10
03/07/20,14:57:19,195.510000000,10
03/07/20,14:57:19,195.510000000,10
03/07/20,14:57:19,195.510000000,20
03/07/20,14:57:19,195.510000000,10
03/07/20,14:57:19,195.510000000,20
03/07/20,14:57:19,195.510000000,40
03/07/20,14:57:19,195.510000000,20
03/07/20,14:57:19,195.510000000,30
03/07/20,14:57:19,195.510000000,20
03/07/20,14:57:19,195.450000000,2000
03/07/20,14:57:19,195.440000000,10
03/07/20,14:57:19,195.440000000,2000
03/07/20,14:57:19,195.440000000,2020
03/07/20,14:57:19,195.430000000,100
03/07/20,14:57:19,195.430000000,1000
03/07/20,14:57:19,195.510000000,10
03/07/20,14:57:19,195.430000000,270
03/07/20,14:57:19,195.420000000,50
03/07/20,14:57:19,195.420000000,10
03/07/20,14:57:19,195.420000000,2020
03/07/20,14:57:19,195.420000000,430
03/07/20,14:57:19,195.410000000,30
03/07/20,14:57:19,195.410000000,10
03/07/20,14:57:19,195.410000000,20
03/07/20,14:57:19,195.410000000,9050
03/07/20,14:57:19,195.400000000,2000
03/07/20,14:57:19,195.400000000,20
03/07/20,14:57:19,195.400000000,50
03/07/20,14:57:19,195.400000000,1470
03/07/20,14:57:19,195.400000000,50
03/07/20,14:57:19,195.400000000,10
03/07/20,14:57:19,195.400000000,10
03/07/20,14:57:19,195.400000000,2020
03/07/20,14:57:19,195.400000000,300
03/07/20,14:57:19,195.390000000,10
03/07/20,14:57:19,195.390000000,10
03/07/20,14:57:19,195.390000000,20
03/07/20,14:57:19,195.390000000,20
03/07/20,14:57:19,195.390000000,20
03/07/20,14:57:19,195.390000000,20
03/07/20,14:57:19,195.390000000,20
03/07/20,14:57:19,195.390000000,20
03/07/20,14:57:19,195.390000000,10
03/07/20,14:57:19,195.380000000,10
03/07/20,14:57:19,195.380000000,10
03/07/20,14:57:19,195.380000000,10
03/07/20,14:57:19,195.380000000,10
03/07/20,14:57:19,195.380000000,10
03/07/20,14:57:19,195.380000000,20
03/07/20,14:57:19,195.380000000,20
03/07/20,14:57:19,195.380000000,10
03/07/20,14:57:19,195.380000000,10
03/07/20,14:57:19,195.430000000,10
03/07/20,14:57:19,195.430000000,10
03/07/20,14:57:19,195.430000000,10
03/07/20,14:57:19,195.430000000,10
03/07/20,14:57:19,195.430000000,20
03/07/20,14:57:19,195.430000000,10
03/07/20,14:57:19,195.430000000,30
03/07/20,14:57:19,195.430000000,20
03/07/20,14:57:19,195.430000000,10
03/07/20,14:57:19,195.430000000,20
03/07/20,14:57:19,195.430000000,10
03/07/20,14:57:19,195.430000000,40
03/07/20,14:57:19,195.430000000,1800
03/07/20,14:57:19,195.440000000,20
03/07/20,14:57:19,195.440000000,20
03/07/20,14:57:19,195.440000000,20
03/07/20,14:57:19,195.400000000,50
03/07/20,14:57:19,195.440000000,60
03/07/20,14:57:19,195.440000000,30
03/07/20,14:57:19,195.440000000,20
03/07/20,14:57:19,195.440000000,10
03/07/20,14:57:19,195.440000000,10
03/07/20,14:57:19,195.440000000,10
03/07/20,14:57:19,195.440000000,20
03/07/20,14:57:19,195.440000000,10
03/07/20,14:57:19,195.440000000,10
03/07/20,14:57:19,195.440000000,10
03/07/20,14:57:19,195.440000000,20
03/07/20,14:57:19,195.440000000,20
03/07/20,14:57:19,195.440000000,10
03/07/20,14:57:19,195.440000000,10
03/07/20,14:57:19,195.440000000,20
03/07/20,14:57:19,195.440000000,30
03/07/20,14:57:19,195.440000000,20
03/07/20,14:57:20,195.440000000,10
03/07/20,14:57:20,195.440000000,10
03/07/20,14:57:20,195.440000000,30
03/07/20,14:57:20,195.440000000,20
03/07/20,14:57:20,195.440000000,10
03/07/20,14:57:20,195.440000000,10
03/07/20,14:57:20,195.440000000,10
03/07/20,14:57:20,195.440000000,20
03/07/20,14:57:20,195.440000000,10
03/07/20,14:57:20,195.440000000,10
03/07/20,14:57:20,195.440000000,10
03/07/20,14:57:20,195.440000000,20
03/07/20,14:57:20,195.440000000,10
03/07/20,14:57:20,195.440000000,20
03/07/20,14:57:20,195.440000000,30
03/07/20,14:57:20,195.440000000,10
03/07/20,14:57:20,195.440000000,30
03/07/20,14:57:20,195.440000000,20
03/07/20,14:57:20,195.440000000,10
03/07/20,14:57:20,195.440000000,10
03/07/20,14:57:20,195.440000000,10
03/07/20,14:57:20,195.440000000,20
03/07/20,14:57:20,195.440000000,10
03/07/20,14:57:20,195.440000000,20
03/07/20,14:57:20,195.440000000,10
03/07/20,14:57:20,195.440000000,20
03/07/20,14:57:20,195.440000000,30
03/07/20,14:57:20,195.440000000,40
03/07/20,14:57:20,195.440000000,10
03/07/20,14:57:20,195.440000000,10
03/07/20,14:57:20,195.440000000,10
03/07/20,14:57:20,195.390000000,2000
03/07/20,14:57:20,195.370000000,10
03/07/20,14:57:20,195.370000000,10
03/07/20,14:57:20,195.370000000,10
03/07/20,14:57:20,195.370000000,50
03/07/20,14:57:20,195.370000000,10
03/07/20,14:57:20,195.370000000,20
03/07/20,14:57:20,195.370000000,20
03/07/20,14:57:20,195.370000000,20
03/07/20,14:57:20,195.370000000,20
03/07/20,14:57:20,195.370000000,20
03/07/20,14:57:20,195.370000000,20
03/07/20,14:57:20,195.370000000,50
03/07/20,14:57:20,195.370000000,5370
03/07/20,14:57:20,195.370000000,3110
03/07/20,14:57:20,195.360000000,30
03/07/20,14:57:20,195.360000000,230
03/07/20,14:57:20,195.360000000,40
03/07/20,14:57:20,195.360000000,10
03/07/20,14:57:20,195.360000000,10
03/07/20,14:57:20,195.360000000,10
03/07/20,14:57:20,195.360000000,10
03/07/20,14:57:20,195.360000000,10
03/07/20,14:57:20,195.360000000,10
03/07/20,14:57:20,195.360000000,10
03/07/20,14:57:20,195.360000000,10
03/07/20,14:57:20,195.360000000,10
03/07/20,14:57:20,195.360000000,10
03/07/20,14:57:20,195.360000000,20
03/07/20,14:57:20,195.360000000,5000
03/07/20,14:57:20,195.360000000,2020
03/07/20,14:57:20,195.360000000,50
03/07/20,14:57:20,195.350000000,10
03/07/20,14:57:20,195.350000000,10
03/07/20,14:57:20,195.350000000,10
03/07/20,14:57:20,195.350000000,10
03/07/20,14:57:20,195.350000000,10
03/07/20,14:57:20,195.350000000,10
03/07/20,14:57:20,195.350000000,10
03/07/20,14:57:20,195.350000000,10
03/07/20,14:57:20,195.350000000,10
03/07/20,14:57:20,195.350000000,10
03/07/20,14:57:20,195.350000000,10
